ensembl_gene_id,rnorvegicus_homolog_ensembl_gene,rnorvegicus_homolog_dn,rnorvegicus_homolog_ds,rnorvegicus_homolog_orthology_type,rnorvegicus_homolog_orthology_confidence
ENSMUSG00000094194,ENSRNOG00000047641,0.1728,0.2913,ortholog_many2many,0
ENSMUSG00000094194,ENSRNOG00000056043,0.1688,0.3402,ortholog_many2many,0
ENSMUSG00000037601,ENSRNOG00000002693,0.0151,0.291,ortholog_one2one,1
ENSMUSG00000026643,ENSRNOG00000026248,0.0043,0.1557,ortholog_one2one,1
ENSMUSG00000001785,ENSRNOG00000005350,0.0236,0.2643,ortholog_one2one,1
ENSMUSG00000027165,ENSRNOG00000037567,0.0967,0.2354,ortholog_one2one,1
ENSMUSG00000039830,ENSRNOG00000028658,0.004,0.2136,ortholog_one2one,1
ENSMUSG00000031839,ENSRNOG00000014415,0.0056,0.305,ortholog_one2one,1
ENSMUSG00000038233,ENSRNOG00000025676,0.074,0.2026,ortholog_one2one,1
ENSMUSG00000009350,ENSRNOG00000008310,0.0238,0.2474,ortholog_one2one,1
ENSMUSG00000073960,ENSRNOG00000050328,0.059,0.2114,ortholog_many2many,1
ENSMUSG00000073960,ENSRNOG00000048866,0.0523,0.2005,ortholog_many2many,0
ENSMUSG00000073960,ENSRNOG00000045576,0.0709,0.1843,ortholog_many2many,0
ENSMUSG00000021032,ENSRNOG00000011719,0.0184,0.1044,ortholog_one2one,1
ENSMUSG00000029346,ENSRNOG00000000662,0.0877,0.2786,ortholog_one2one,1
ENSMUSG00000046010,ENSRNOG00000007578,0.0309,0.1718,ortholog_one2one,1
ENSMUSG00000026536,ENSRNOG00000003486,0.3036,0.3812,ortholog_one2many,0
ENSMUSG00000079852,ENSRNOG00000053772,0.2266,0.3374,ortholog_one2many,0
ENSMUSG00000073959,ENSRNOG00000015689,0.0153,0.1964,ortholog_one2many,1
ENSMUSG00000046160,ENSRNOG00000028648,0.0095,0.2322,ortholog_one2one,1
ENSMUSG00000020213,ENSRNOG00000026634,0.1781,0.3109,ortholog_one2many,0
ENSMUSG00000050103,ENSRNOG00000023116,0.0399,0.2258,ortholog_one2one,1
ENSMUSG00000051003,ENSRNOG00000039760,0.0561,0.2867,ortholog_one2one,0
ENSMUSG00000078080,ENSRNOG00000050328,0.0424,0.227,ortholog_many2many,1
ENSMUSG00000078080,ENSRNOG00000048866,0.0439,0.2306,ortholog_many2many,0
ENSMUSG00000078080,ENSRNOG00000045576,0.0565,0.2123,ortholog_many2many,1
ENSMUSG00000068167,ENSRNOG00000021791,0.0581,0.1544,ortholog_one2one,1
ENSMUSG00000035505,ENSRNOG00000003052,0.0329,0.2521,ortholog_one2one,1
ENSMUSG00000037843,ENSRNOG00000034031,0.1453,0.672,ortholog_one2one,0
ENSMUSG00000058267,ENSRNOG00000002569,0.0188,0.1313,ortholog_one2one,1
ENSMUSG00000068252,ENSRNOG00000052981,0.1842,0.3178,ortholog_many2many,0
ENSMUSG00000068252,ENSRNOG00000046779,0.1502,0.2118,ortholog_many2many,0
ENSMUSG00000068252,ENSRNOG00000047782,0.1586,0.2248,ortholog_many2many,0
ENSMUSG00000015452,ENSRNOG00000000439,0.0455,0.1859,ortholog_one2one,1
ENSMUSG00000068747,ENSRNOG00000031814,0.0073,0.2041,ortholog_one2one,1
ENSMUSG00000040867,ENSRNOG00000004650,0.0297,0.2873,ortholog_one2one,1
ENSMUSG00000003352,ENSRNOG00000054274,0.0038,0.1747,ortholog_one2one,1
ENSMUSG00000027650,ENSRNOG00000012880,0.0309,0.1504,ortholog_one2one,1
ENSMUSG00000029345,ENSRNOG00000000663,0.003,0.3803,ortholog_one2one,1
ENSMUSG00000020214,ENSRNOG00000049053,0.131,0.2955,ortholog_one2one,0
ENSMUSG00000075033,ENSRNOG00000001608,0.0264,0.2301,ortholog_one2one,1
ENSMUSG00000019906,ENSRNOG00000004527,0,0,ortholog_one2one,1
ENSMUSG00000048582,ENSRNOG00000008847,0.0229,0.1913,ortholog_one2one,1
ENSMUSG00000028139,ENSRNOG00000037310,0.0695,0.1476,ortholog_one2one,0
ENSMUSG00000025436,ENSRNOG00000045629,0.0285,0.4232,ortholog_one2one,1
ENSMUSG00000071179,ENSRNOG00000026297,0.178,0.2078,ortholog_one2one,0
ENSMUSG00000034037,ENSRNOG00000010213,0.0367,0.1926,ortholog_one2one,1
ENSMUSG00000019303,ENSRNOG00000020022,0.0267,0.1674,ortholog_one2one,1
ENSMUSG00000000673,ENSRNOG00000031263,0.0355,0.1909,ortholog_one2one,1
ENSMUSG00000059772,ENSRNOG00000019369,0.0336,0.194,ortholog_one2one,1
ENSMUSG00000042429,ENSRNOG00000003442,0.0081,0.1936,ortholog_one2one,1
ENSMUSG00000096481,ENSRNOG00000042329,0.0896,0.3082,ortholog_many2many,0
ENSMUSG00000096481,ENSRNOG00000042797,0.0915,0.4145,ortholog_many2many,0
ENSMUSG00000096481,ENSRNOG00000001218,0.0865,0.2812,ortholog_many2many,0
ENSMUSG00000096481,ENSRNOG00000047532,0.0851,0.271,ortholog_many2many,0
ENSMUSG00000096481,ENSRNOG00000032530,0.0667,0.2331,ortholog_many2many,1
ENSMUSG00000096481,ENSRNOG00000043302,0.1141,0.3226,ortholog_many2many,0
ENSMUSG00000096481,ENSRNOG00000046538,0.0961,0.3442,ortholog_many2many,0
ENSMUSG00000096481,ENSRNOG00000060674,0.0931,0.352,ortholog_many2many,0
ENSMUSG00000095817,ENSRNOG00000042329,0.0879,0.361,ortholog_many2many,0
ENSMUSG00000095817,ENSRNOG00000042797,0.088,0.4977,ortholog_many2many,0
ENSMUSG00000095817,ENSRNOG00000001218,0.0849,0.3306,ortholog_many2many,0
ENSMUSG00000095817,ENSRNOG00000047532,0.0876,0.3354,ortholog_many2many,0
ENSMUSG00000095817,ENSRNOG00000032530,0.0666,0.2915,ortholog_many2many,1
ENSMUSG00000095817,ENSRNOG00000043302,0.114,0.3801,ortholog_many2many,0
ENSMUSG00000095817,ENSRNOG00000046538,0.0991,0.4056,ortholog_many2many,0
ENSMUSG00000095817,ENSRNOG00000060674,0.0913,0.4208,ortholog_many2many,0
ENSMUSG00000028137,ENSRNOG00000020875,0.001,0.0926,ortholog_one2one,1
ENSMUSG00000019996,ENSRNOG00000012701,0.0729,0.2399,ortholog_one2one,1
ENSMUSG00000071195,ENSRNOG00000042329,0.0617,0.263,ortholog_many2many,0
ENSMUSG00000071195,ENSRNOG00000042797,0.0725,0.3408,ortholog_many2many,0
ENSMUSG00000071195,ENSRNOG00000001218,0.0816,0.3578,ortholog_many2many,0
ENSMUSG00000071195,ENSRNOG00000047532,0.0737,0.3028,ortholog_many2many,0
ENSMUSG00000071195,ENSRNOG00000032530,0.0528,0.2177,ortholog_many2many,0
ENSMUSG00000071195,ENSRNOG00000043302,0.0866,0.2651,ortholog_many2many,0
ENSMUSG00000071195,ENSRNOG00000046538,0.0721,0.2942,ortholog_many2many,0
ENSMUSG00000071195,ENSRNOG00000060674,0.0761,0.3541,ortholog_many2many,0
ENSMUSG00000015316,ENSRNOG00000059073,0.0948,0.2235,ortholog_one2one,1
ENSMUSG00000030111,ENSRNOG00000028896,0.0464,0.1926,ortholog_one2many,1
ENSMUSG00000030111,ENSRNOG00000045772,0.0464,0.1926,ortholog_one2many,1
ENSMUSG00000069581,ENSRNOG00000001219,0.0176,0.2533,ortholog_one2one,1
ENSMUSG00000037548,ENSRNOG00000049491,0.0748,0.2001,ortholog_many2many,1
ENSMUSG00000037548,ENSRNOG00000051002,0.0748,0.2001,ortholog_many2many,1
ENSMUSG00000037466,ENSRNOG00000005153,0.1259,0.2777,ortholog_one2one,1
ENSMUSG00000042451,ENSRNOG00000003336,0.041,0.1906,ortholog_one2one,1
ENSMUSG00000039262,ENSRNOG00000010217,0.0202,0.1799,ortholog_one2one,1
ENSMUSG00000026442,ENSRNOG00000030515,0.0051,0.1938,ortholog_one2one,1
ENSMUSG00000001029,ENSRNOG00000025143,0.0919,0.2759,ortholog_one2one,1
ENSMUSG00000050668,ENSRNOG00000025317,0.0219,0.3599,ortholog_one2one,1
ENSMUSG00000026991,ENSRNOG00000005504,0.0044,0.1381,ortholog_one2one,1
ENSMUSG00000074731,ENSRNOG00000036747,0.1905,0.5837,ortholog_one2many,0
ENSMUSG00000096131,ENSRNOG00000042329,0.0783,0.2445,ortholog_many2many,0
ENSMUSG00000096131,ENSRNOG00000042797,0.0699,0.3147,ortholog_many2many,0
ENSMUSG00000096131,ENSRNOG00000001218,0.0824,0.2257,ortholog_many2many,0
ENSMUSG00000096131,ENSRNOG00000047532,0.0874,0.2689,ortholog_many2many,0
ENSMUSG00000096131,ENSRNOG00000032530,0.0569,0.1774,ortholog_many2many,1
ENSMUSG00000096131,ENSRNOG00000043302,0.0965,0.2454,ortholog_many2many,0
ENSMUSG00000096131,ENSRNOG00000046538,0.0821,0.2624,ortholog_many2many,0
ENSMUSG00000096131,ENSRNOG00000060674,0.0946,0.343,ortholog_many2many,0
ENSMUSG00000001366,ENSRNOG00000008214,0.0208,0.2149,ortholog_one2one,1
ENSMUSG00000112600,ENSRNOG00000042329,0.0815,0.2953,ortholog_many2many,0
ENSMUSG00000112600,ENSRNOG00000042797,0.0727,0.3868,ortholog_many2many,0
ENSMUSG00000112600,ENSRNOG00000001218,0.0696,0.2792,ortholog_many2many,0
ENSMUSG00000112600,ENSRNOG00000047532,0.0758,0.2894,ortholog_many2many,0
ENSMUSG00000112600,ENSRNOG00000032530,0.0586,0.2589,ortholog_many2many,0
ENSMUSG00000112600,ENSRNOG00000043302,0.0928,0.2822,ortholog_many2many,0
ENSMUSG00000112600,ENSRNOG00000046538,0.0812,0.3067,ortholog_many2many,0
ENSMUSG00000112600,ENSRNOG00000060674,0.085,0.3649,ortholog_many2many,0
ENSMUSG00000021081,ENSRNOG00000037762,0.1478,0.2125,ortholog_one2one,0
ENSMUSG00000068129,ENSRNOG00000006767,0.0554,0.1136,ortholog_one2one,1
ENSMUSG00000112653,ENSRNOG00000042383,0.0526,0.4308,ortholog_one2one,0
ENSMUSG00000000435,ENSRNOG00000004768,0.0173,0.2409,ortholog_one2one,1
ENSMUSG00000112170,ENSRNOG00000042329,0.0876,0.4043,ortholog_many2many,0
ENSMUSG00000112170,ENSRNOG00000042797,0.0786,0.4462,ortholog_many2many,0
ENSMUSG00000112170,ENSRNOG00000001218,0.0924,0.315,ortholog_many2many,0
ENSMUSG00000112170,ENSRNOG00000047532,0.1066,0.3639,ortholog_many2many,0
ENSMUSG00000112170,ENSRNOG00000032530,0.0647,0.2744,ortholog_many2many,0
ENSMUSG00000112170,ENSRNOG00000043302,0.1018,0.3683,ortholog_many2many,0
ENSMUSG00000112170,ENSRNOG00000046538,0.0819,0.3747,ortholog_many2many,0
ENSMUSG00000112170,ENSRNOG00000060674,0.1103,0.5015,ortholog_many2many,0
ENSMUSG00000095970,ENSRNOG00000042329,0.0859,0.2892,ortholog_many2many,0
ENSMUSG00000095970,ENSRNOG00000042797,0.0641,0.3684,ortholog_many2many,0
ENSMUSG00000095970,ENSRNOG00000001218,0.0784,0.2384,ortholog_many2many,0
ENSMUSG00000095970,ENSRNOG00000047532,0.0852,0.2968,ortholog_many2many,0
ENSMUSG00000095970,ENSRNOG00000032530,0.0602,0.2805,ortholog_many2many,0
ENSMUSG00000095970,ENSRNOG00000043302,0.083,0.2854,ortholog_many2many,0
ENSMUSG00000095970,ENSRNOG00000046538,0.0757,0.3133,ortholog_many2many,0
ENSMUSG00000095970,ENSRNOG00000060674,0.0915,0.3641,ortholog_many2many,0
ENSMUSG00000094120,ENSRNOG00000042329,0.0817,0.3231,ortholog_many2many,0
ENSMUSG00000094120,ENSRNOG00000042797,0.0847,0.4429,ortholog_many2many,0
ENSMUSG00000094120,ENSRNOG00000001218,0.0814,0.2896,ortholog_many2many,0
ENSMUSG00000094120,ENSRNOG00000047532,0.0816,0.2852,ortholog_many2many,0
ENSMUSG00000094120,ENSRNOG00000032530,0.0607,0.2534,ortholog_many2many,1
ENSMUSG00000094120,ENSRNOG00000043302,0.1066,0.342,ortholog_many2many,0
ENSMUSG00000094120,ENSRNOG00000046538,0.0921,0.364,ortholog_many2many,0
ENSMUSG00000094120,ENSRNOG00000060674,0.0852,0.3663,ortholog_many2many,0
ENSMUSG00000020598,ENSRNOG00000004067,0.0136,0.2124,ortholog_one2one,1
ENSMUSG00000029650,ENSRNOG00000000937,0.0545,0.2658,ortholog_one2one,1
ENSMUSG00000070345,ENSRNOG00000056793,0.0361,0.1306,ortholog_one2one,0
ENSMUSG00000112864,ENSRNOG00000042329,0.0736,0.3784,ortholog_many2many,0
ENSMUSG00000112864,ENSRNOG00000042797,0.0486,0.3782,ortholog_many2many,0
ENSMUSG00000112864,ENSRNOG00000001218,0.0688,0.3052,ortholog_many2many,0
ENSMUSG00000112864,ENSRNOG00000047532,0.0793,0.3767,ortholog_many2many,0
ENSMUSG00000112864,ENSRNOG00000032530,0.0515,0.3146,ortholog_many2many,0
ENSMUSG00000112864,ENSRNOG00000043302,0.0712,0.3438,ortholog_many2many,0
ENSMUSG00000112864,ENSRNOG00000046538,0.0688,0.3445,ortholog_many2many,0
ENSMUSG00000112864,ENSRNOG00000060674,0.0847,0.489,ortholog_many2many,0
ENSMUSG00000038147,ENSRNOG00000022884,0.1924,0.1738,ortholog_one2one,0
ENSMUSG00000038793,ENSRNOG00000003263,0.0308,0.2108,ortholog_one2one,1
ENSMUSG00000094012,ENSRNOG00000042956,0.0505,0.2542,ortholog_one2one,1
ENSMUSG00000020715,ENSRNOG00000012864,0.0132,0.2289,ortholog_one2one,1
ENSMUSG00000094913,ENSRNOG00000042329,0.0802,0.2704,ortholog_many2many,0
ENSMUSG00000094913,ENSRNOG00000042797,0.0691,0.3323,ortholog_many2many,0
ENSMUSG00000094913,ENSRNOG00000001218,0.0877,0.3391,ortholog_many2many,0
ENSMUSG00000094913,ENSRNOG00000047532,0.0728,0.2785,ortholog_many2many,0
ENSMUSG00000094913,ENSRNOG00000032530,0.0637,0.21,ortholog_many2many,1
ENSMUSG00000094913,ENSRNOG00000043302,0.0924,0.2821,ortholog_many2many,0
ENSMUSG00000094913,ENSRNOG00000046538,0.0768,0.2738,ortholog_many2many,0
ENSMUSG00000094913,ENSRNOG00000060674,0.0705,0.3539,ortholog_many2many,0
ENSMUSG00000061086,ENSRNOG00000050675,0.0181,0.2345,ortholog_one2one,1
ENSMUSG00000095721,ENSRNOG00000042329,0.0809,0.3084,ortholog_many2many,0
ENSMUSG00000095721,ENSRNOG00000042797,0.0832,0.4161,ortholog_many2many,0
ENSMUSG00000095721,ENSRNOG00000001218,0.0863,0.3197,ortholog_many2many,0
ENSMUSG00000095721,ENSRNOG00000047532,0.0929,0.2939,ortholog_many2many,0
ENSMUSG00000095721,ENSRNOG00000032530,0.0592,0.2517,ortholog_many2many,1
ENSMUSG00000095721,ENSRNOG00000043302,0.1035,0.3288,ortholog_many2many,0
ENSMUSG00000095721,ENSRNOG00000046538,0.0895,0.3477,ortholog_many2many,0
ENSMUSG00000095721,ENSRNOG00000060674,0.0869,0.3746,ortholog_many2many,0
ENSMUSG00000112380,ENSRNOG00000042329,0.1025,0.4319,ortholog_many2many,0
ENSMUSG00000112380,ENSRNOG00000042797,0.0775,0.586,ortholog_many2many,0
ENSMUSG00000112380,ENSRNOG00000001218,0.0609,0.2746,ortholog_many2many,0
ENSMUSG00000112380,ENSRNOG00000047532,0.1039,0.4168,ortholog_many2many,0
ENSMUSG00000112380,ENSRNOG00000032530,0.0647,0.3535,ortholog_many2many,0
ENSMUSG00000112380,ENSRNOG00000043302,0.1026,0.4087,ortholog_many2many,0
ENSMUSG00000112380,ENSRNOG00000046538,0.0995,0.4534,ortholog_many2many,0
ENSMUSG00000112380,ENSRNOG00000060674,0.0776,0.4038,ortholog_many2many,0
ENSMUSG00000096380,ENSRNOG00000042329,0.1192,0.4498,ortholog_many2many,0
ENSMUSG00000096380,ENSRNOG00000042797,0.115,0.5349,ortholog_many2many,0
ENSMUSG00000096380,ENSRNOG00000001218,0.1201,0.3628,ortholog_many2many,0
ENSMUSG00000096380,ENSRNOG00000047532,0.1157,0.3734,ortholog_many2many,0
ENSMUSG00000096380,ENSRNOG00000032530,0.0958,0.4039,ortholog_many2many,0
ENSMUSG00000096380,ENSRNOG00000043302,0.1453,0.4985,ortholog_many2many,0
ENSMUSG00000096380,ENSRNOG00000046538,0.1032,0.4404,ortholog_many2many,0
ENSMUSG00000096380,ENSRNOG00000060674,0.1247,0.5131,ortholog_many2many,0
ENSMUSG00000096638,ENSRNOG00000056689,0.0962,0.2348,ortholog_many2many,1
ENSMUSG00000096638,ENSRNOG00000045984,0.1094,0.141,ortholog_many2many,0
ENSMUSG00000096638,ENSRNOG00000059953,0.114,0.1079,ortholog_many2many,0
ENSMUSG00000096638,ENSRNOG00000054688,0.1226,0.2422,ortholog_many2many,0
ENSMUSG00000096638,ENSRNOG00000055807,0.114,0.1079,ortholog_many2many,0
ENSMUSG00000096638,ENSRNOG00000052050,0.114,0.1079,ortholog_many2many,0
ENSMUSG00000032384,ENSRNOG00000016620,0.0276,0.1244,ortholog_one2one,1
ENSMUSG00000025400,ENSRNOG00000004229,0.0331,0.1293,ortholog_one2one,1
ENSMUSG00000061311,ENSRNOG00000004630,0.0168,0.2587,ortholog_one2one,1
ENSMUSG00000033268,ENSRNOG00000033348,0.017,0.1888,ortholog_one2one,1
ENSMUSG00000096421,ENSRNOG00000001220,0.0407,0.382,ortholog_one2many,1
ENSMUSG00000096421,ENSRNOG00000058151,0.0124,0.3277,ortholog_one2many,1
ENSMUSG00000096421,ENSRNOG00000046323,0.0161,0.252,ortholog_one2many,0
ENSMUSG00000076665,ENSRNOG00000042996,0.0839,0.3043,ortholog_one2many,0
ENSMUSG00000076665,ENSRNOG00000059929,0.1126,0.2912,ortholog_one2many,0
ENSMUSG00000076665,ENSRNOG00000032671,0.1469,0.2336,ortholog_one2many,0
ENSMUSG00000095593,ENSRNOG00000042329,0.0839,0.3101,ortholog_many2many,0
ENSMUSG00000095593,ENSRNOG00000042797,0.084,0.4472,ortholog_many2many,0
ENSMUSG00000095593,ENSRNOG00000001218,0.0813,0.2889,ortholog_many2many,0
ENSMUSG00000095593,ENSRNOG00000047532,0.0812,0.2993,ortholog_many2many,0
ENSMUSG00000095593,ENSRNOG00000032530,0.0629,0.241,ortholog_many2many,1
ENSMUSG00000095593,ENSRNOG00000043302,0.109,0.327,ortholog_many2many,0
ENSMUSG00000095593,ENSRNOG00000046538,0.0946,0.3475,ortholog_many2many,0
ENSMUSG00000095593,ENSRNOG00000060674,0.0873,0.3677,ortholog_many2many,0
ENSMUSG00000059920,ENSRNOG00000000720,0.0417,0.1404,ortholog_one2one,1
ENSMUSG00000032864,ENSRNOG00000004623,0.0189,0.2049,ortholog_one2one,1
ENSMUSG00000022964,ENSRNOG00000002028,0,0,ortholog_one2one,1
ENSMUSG00000023994,ENSRNOG00000012702,0.0015,0.1222,ortholog_one2one,1
ENSMUSG00000024477,ENSRNOG00000003541,0.0085,0.2511,ortholog_one2one,1
ENSMUSG00000058665,ENSRNOG00000056580,0.061,0.2568,ortholog_one2one,1
ENSMUSG00000054604,ENSRNOG00000000718,0.0082,0.2526,ortholog_one2one,1
ENSMUSG00000015314,ENSRNOG00000038286,0.1966,0.2724,ortholog_one2one,0
ENSMUSG00000037791,ENSRNOG00000009566,0.0096,0.0708,ortholog_one2one,1
ENSMUSG00000026312,ENSRNOG00000032490,0.0099,0.1796,ortholog_one2one,1
ENSMUSG00000110206,ENSRNOG00000056212,0.105,0.2584,ortholog_one2one,1
ENSMUSG00000037253,ENSRNOG00000015777,0.001,0.1146,ortholog_one2one,0
ENSMUSG00000076653,ENSRNOG00000033376,0.1428,0.0983,ortholog_many2many,0
ENSMUSG00000076653,ENSRNOG00000058824,0.088,0.1123,ortholog_many2many,0
ENSMUSG00000079547,ENSRNOG00000049491,0.0807,0.1828,ortholog_many2many,1
ENSMUSG00000079547,ENSRNOG00000051002,0.0807,0.1828,ortholog_many2many,1
ENSMUSG00000033096,ENSRNOG00000006795,0.0094,0.1264,ortholog_one2one,1
ENSMUSG00000094509,ENSRNOG00000042197,0.1791,0.4152,ortholog_one2many,0
ENSMUSG00000037740,ENSRNOG00000021224,0.0425,0.324,ortholog_one2one,1
ENSMUSG00000035923,ENSRNOG00000004878,0.0037,0.1552,ortholog_one2one,1
ENSMUSG00000030346,ENSRNOG00000059878,0.0911,0.1694,ortholog_one2one,1
ENSMUSG00000014226,ENSRNOG00000002572,0.0101,0.2147,ortholog_one2one,1
ENSMUSG00000044617,ENSRNOG00000004306,0.0259,0.3186,ortholog_one2one,1
ENSMUSG00000021536,ENSRNOG00000032150,0.0044,0.1882,ortholog_one2one,0
ENSMUSG00000058396,ENSRNOG00000004311,0.0247,0.1882,ortholog_one2one,1
ENSMUSG00000035864,ENSRNOG00000006426,0.0011,0.1545,ortholog_one2one,1
ENSMUSG00000043439,ENSRNOG00000048187,0.05,0.1051,ortholog_one2one,1
ENSMUSG00000011486,ENSRNOG00000048853,0.0208,0.221,ortholog_one2one,1
ENSMUSG00000058626,ENSRNOG00000026025,0.0835,0.3272,ortholog_one2one,1
ENSMUSG00000089727,ENSRNOG00000061664,0.3068,0.3911,ortholog_many2many,0
ENSMUSG00000089727,ENSRNOG00000062297,0.2673,0.3605,ortholog_many2many,0
ENSMUSG00000089727,ENSRNOG00000051489,0.3024,0.322,ortholog_many2many,0
ENSMUSG00000089727,ENSRNOG00000057069,0.281,0.3816,ortholog_many2many,0
ENSMUSG00000089727,ENSRNOG00000058775,0.2469,0.3583,ortholog_many2many,0
ENSMUSG00000089727,ENSRNOG00000060202,0.2557,0.3839,ortholog_many2many,0
ENSMUSG00000089727,ENSRNOG00000048253,0.281,0.3816,ortholog_many2many,0
ENSMUSG00000033849,ENSRNOG00000003251,0.0191,0.1843,ortholog_one2one,1
ENSMUSG00000035397,ENSRNOG00000033694,0.0075,0.1464,ortholog_one2one,1
ENSMUSG00000048661,ENSRNOG00000024027,0.0295,0.2482,ortholog_one2one,1
ENSMUSG00000112611,ENSRNOG00000026634,0.1745,0.2529,ortholog_one2many,0
ENSMUSG00000026361,ENSRNOG00000003258,0,0,ortholog_one2one,1
ENSMUSG00000032435,ENSRNOG00000010434,0.0054,0.1566,ortholog_one2one,1
ENSMUSG00000024251,ENSRNOG00000025899,0.0462,0.1925,ortholog_one2one,1
ENSMUSG00000032220,ENSRNOG00000061928,0.0459,0.2969,ortholog_one2one,1
ENSMUSG00000073402,ENSRNOG00000039744,0.1919,0.2671,ortholog_many2many,0
ENSMUSG00000073402,ENSRNOG00000031090,0.1382,0.2517,ortholog_many2many,0
ENSMUSG00000073402,ENSRNOG00000048951,0.1673,0.2382,ortholog_many2many,0
ENSMUSG00000073402,ENSRNOG00000031607,0.158,0.2571,ortholog_many2many,0
ENSMUSG00000073402,ENSRNOG00000030712,0.1503,0.3027,ortholog_many2many,0
ENSMUSG00000073402,ENSRNOG00000059770,0.1758,0.3106,ortholog_many2many,0
ENSMUSG00000073402,ENSRNOG00000000723,0.1789,0.3144,ortholog_many2many,0
ENSMUSG00000073402,ENSRNOG00000038999,0.1597,0.2765,ortholog_many2many,0
ENSMUSG00000073402,ENSRNOG00000050210,0.1871,0.2398,ortholog_many2many,0
ENSMUSG00000073402,ENSRNOG00000047706,0.1996,0.2844,ortholog_many2many,0
ENSMUSG00000049036,ENSRNOG00000005174,0,0,ortholog_one2one,1
ENSMUSG00000024079,ENSRNOG00000048315,0.1626,0.3055,ortholog_one2one,0
ENSMUSG00000026860,ENSRNOG00000017295,0.0057,0.1885,ortholog_one2one,1
ENSMUSG00000020834,ENSRNOG00000009673,0.0388,0.1402,ortholog_one2one,1
ENSMUSG00000038178,ENSRNOG00000003835,0.0153,0.1935,ortholog_one2one,1
ENSMUSG00000059498,ENSRNOG00000046663,0.1596,0.2288,ortholog_one2many,0
ENSMUSG00000059498,ENSRNOG00000049422,0.1244,0.213,ortholog_one2many,0
ENSMUSG00000059498,ENSRNOG00000058500,0.132,0.2161,ortholog_one2many,0
ENSMUSG00000019979,ENSRNOG00000008022,0.0198,0.2324,ortholog_one2one,1
ENSMUSG00000099009,ENSRNOG00000029651,0.074,0.2307,ortholog_one2many,1
ENSMUSG00000056148,ENSRNOG00000029651,0.0807,0.2354,ortholog_one2many,1
ENSMUSG00000061589,ENSRNOG00000032546,0.0133,0.1876,ortholog_one2one,1
ENSMUSG00000005951,ENSRNOG00000019458,0.0391,0.1233,ortholog_one2one,1
ENSMUSG00000028532,ENSRNOG00000010514,0.0182,0.2225,ortholog_one2one,1
ENSMUSG00000079853,ENSRNOG00000053772,0.2147,0.319,ortholog_one2many,0
ENSMUSG00000089789,ENSRNOG00000029651,0.09,0.2396,ortholog_one2many,0
ENSMUSG00000034177,ENSRNOG00000007606,0.0361,0.1969,ortholog_one2one,1
ENSMUSG00000041992,ENSRNOG00000005271,0.0683,0.2431,ortholog_one2one,0
ENSMUSG00000038045,ENSRNOG00000049335,0.035,0.2873,ortholog_one2one,1
ENSMUSG00000074129,ENSRNOG00000062298,0.0044,0.2233,ortholog_many2many,1
ENSMUSG00000033948,ENSRNOG00000018160,0.0081,0.1407,ortholog_one2one,0
ENSMUSG00000027317,ENSRNOG00000012648,0.1998,0.4654,ortholog_one2one,0
ENSMUSG00000026459,ENSRNOG00000030743,0.107,0.4248,ortholog_one2one,0
ENSMUSG00000031302,ENSRNOG00000003812,0.0011,0.1056,ortholog_one2one,1
ENSMUSG00000032434,ENSRNOG00000010951,0.0206,0.304,ortholog_one2one,1
ENSMUSG00000000555,ENSRNOG00000057451,0.0104,0.1465,ortholog_one2one,1
ENSMUSG00000050783,ENSRNOG00000000716,0.0185,0.2314,ortholog_one2one,1
ENSMUSG00000046836,ENSRNOG00000052963,0.0056,0.2259,ortholog_one2one,1
ENSMUSG00000033024,ENSRNOG00000061664,0.2756,0.4009,ortholog_many2many,0
ENSMUSG00000033024,ENSRNOG00000062297,0.2471,0.3093,ortholog_many2many,0
ENSMUSG00000033024,ENSRNOG00000051489,0.2552,0.3256,ortholog_many2many,0
ENSMUSG00000033024,ENSRNOG00000057069,0.2598,0.3517,ortholog_many2many,0
ENSMUSG00000033024,ENSRNOG00000058775,0.2563,0.384,ortholog_many2many,0
ENSMUSG00000033024,ENSRNOG00000060202,0.2383,0.3205,ortholog_many2many,0
ENSMUSG00000033024,ENSRNOG00000048253,0.2598,0.3517,ortholog_many2many,0
ENSMUSG00000112039,ENSRNOG00000048061,0.101,1.249,ortholog_one2many,0
ENSMUSG00000002668,ENSRNOG00000046050,0.0938,0.2813,ortholog_one2one,1
ENSMUSG00000066607,ENSRNOG00000026238,0.0065,0.0734,ortholog_one2one,1
ENSMUSG00000024299,ENSRNOG00000008857,0.0065,0.1218,ortholog_one2one,1
ENSMUSG00000076655,ENSRNOG00000048425,0.0952,0.2423,ortholog_one2one,0
ENSMUSG00000093838,ENSRNOG00000030812,0.1219,0.2565,ortholog_many2many,0
ENSMUSG00000093838,ENSRNOG00000029121,0.1385,0.3958,ortholog_many2many,0
ENSMUSG00000004842,ENSRNOG00000000715,0.0097,0.1764,ortholog_one2one,1
ENSMUSG00000027624,ENSRNOG00000057817,0.0081,0.184,ortholog_one2one,0
ENSMUSG00000045817,ENSRNOG00000005067,0.0161,0.4534,ortholog_one2many,1
ENSMUSG00000045817,ENSRNOG00000050108,0.0152,0.4554,ortholog_one2many,0
ENSMUSG00000094533,ENSRNOG00000048696,0.2204,0.3107,ortholog_many2many,0
ENSMUSG00000094533,ENSRNOG00000048159,0.131,0.3216,ortholog_many2many,0
